"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2023,"MI","FT","Machine Learning Engineer",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Data Architect",164000,"USD",164000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",65000,"USD",65000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",234485,"USD",234485,"US",0,"US","M"
2023,"SE","FT","Data Engineer",158600,"USD",158600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",162000,"USD",162000,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",275000,"USD",275000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",48000,"EUR",50432,"ES",0,"ES","M"
2024,"SE","FT","Data Engineer",114000,"USD",114000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",176300,"USD",176300,"US",100,"US","M"
2023,"SE","FT","Data Scientist",281000,"USD",281000,"CA",0,"CA","M"
2023,"MI","FT","Data Science Manager",190000,"USD",190000,"US",100,"US","M"
2023,"MI","FT","Research Scientist",175000,"USD",175000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",74000,"GBP",91118,"GB",0,"GB","M"
2022,"MI","FT","Machine Learning Scientist",165000,"USD",165000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",150000,"USD",150000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",65000,"GBP",79976,"GB",100,"GB","M"
2023,"SE","FT","Data Scientist",106800,"USD",106800,"US",0,"US","M"
2023,"EN","FT","Data Scientist",105000,"CAD",77791,"CA",50,"CA","L"
2023,"SE","FT","Machine Learning Engineer",245700,"USD",245700,"US",0,"US","M"
2022,"MI","FT","Data Engineer",80000,"EUR",84053,"GR",100,"GR","M"
2024,"EN","FT","Machine Learning Operations Engineer",140000,"USD",140000,"US",0,"US","M"
2024,"MI","FT","Data Science",137500,"USD",137500,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",184000,"USD",184000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",72000,"USD",72000,"MX",100,"MX","M"
2023,"MI","FT","Data Analyst",55000,"USD",55000,"US",100,"US","M"
2024,"MI","FT","Business Intelligence Engineer",134000,"USD",134000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",161500,"USD",161500,"US",100,"US","M"
2023,"MI","FT","Data Engineer",180000,"USD",180000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",180000,"USD",180000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",226600,"USD",226600,"US",0,"US","M"
2023,"SE","FT","Data Analyst",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",145000,"USD",145000,"US",100,"US","M"
2023,"EX","FT","Data Engineer",284000,"USD",284000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",159699,"USD",159699,"US",0,"US","M"
2023,"SE","FT","Data Analyst",153600,"USD",153600,"US",0,"US","M"
2024,"SE","FT","Data Analyst",207300,"USD",207300,"US",0,"US","M"
2023,"EN","FT","Data Engineer",1400000,"INR",17025,"IN",100,"IN","L"
2022,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2024,"MI","FT","Research Scientist",359400,"USD",359400,"US",100,"US","M"
2024,"MI","FT","Data Scientist",97125,"USD",97125,"US",0,"US","M"
2024,"EN","FT","Data Analyst",120000,"USD",120000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",80000,"USD",80000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",80000,"USD",80000,"US",100,"US","M"
2024,"SE","FT","Data Science",166700,"USD",166700,"US",0,"US","L"
2023,"EN","FT","Data Analyst",48000,"GBP",59059,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",120000,"USD",120000,"US",0,"US","S"
2023,"EN","FT","Data Analyst",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",247500,"USD",247500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",197500,"USD",197500,"US",0,"US","M"
2024,"MI","FT","Data Science",110000,"USD",110000,"US",0,"US","M"
2022,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",175000,"USD",175000,"US",100,"US","M"
2024,"MI","FT","Data Science",80000,"USD",80000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",168000,"USD",168000,"US",100,"US","M"
2024,"MI","FT","Analytics Engineer",197000,"USD",197000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",100,"US","M"
2023,"SE","FT","Data Science Manager",245100,"USD",245100,"US",0,"US","M"
2024,"MI","FT","Research Engineer",100000,"USD",100000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",136000,"USD",136000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",93919,"USD",93919,"US",0,"US","M"
2024,"EN","FT","Data Analyst",179000,"USD",179000,"US",0,"US","M"
2021,"MI","FT","Data Scientist",75000,"EUR",88654,"DE",50,"DE","L"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2024,"MI","FT","Data Scientist",152000,"USD",152000,"US",0,"US","M"
2022,"SE","FT","Data Science Lead",165000,"USD",165000,"US",50,"US","S"
2023,"SE","FT","Data Engineer",81500,"USD",81500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",276000,"USD",276000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",200000,"USD",200000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",199467,"USD",199467,"US",0,"US","M"
2023,"SE","FT","Data Engineer",225500,"USD",225500,"US",0,"US","M"
2024,"EN","FT","Research Analyst",45900,"USD",45900,"US",100,"US","M"
2023,"EX","FT","Head of Data Science",314100,"USD",314100,"US",0,"US","M"
2024,"SE","FT","Data Engineer",128656,"USD",128656,"US",0,"US","M"
2023,"SE","FT","ML Engineer",174000,"USD",174000,"US",0,"US","M"
2023,"SE","FT","Data Science",137300,"USD",137300,"US",0,"US","M"
2023,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",168000,"USD",168000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",90000,"EUR",100000,"FR",100,"FR","M"
2023,"SE","FT","Data Architect",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",170000,"USD",170000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",93000,"USD",93000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",138860,"USD",138860,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",234000,"USD",234000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2023,"SE","FT","BI Analyst",234485,"USD",234485,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",94400,"USD",94400,"US",100,"US","M"
2023,"MI","FT","Data Engineer",54500,"GBP",67056,"GB",0,"GB","M"
2022,"MI","FT","Data Engineer",80000,"EUR",84053,"GR",100,"GR","M"
2023,"SE","FT","Data Science",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",125000,"USD",125000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",107500,"USD",107500,"US",100,"US","M"
2024,"SE","FT","Data Science",144200,"USD",144200,"US",0,"US","M"
2023,"SE","FT","Data Science",135800,"USD",135800,"US",100,"US","M"
2020,"SE","FT","Data Scientist",412000,"USD",412000,"US",100,"US","L"
2023,"SE","FT","Data Scientist",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",95325,"USD",95325,"US",0,"US","M"
2023,"SE","FT","Data Engineer",161900,"USD",161900,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",137141,"USD",137141,"US",100,"US","M"
2023,"SE","FT","Data Scientist",95000,"USD",95000,"US",100,"US","M"
2023,"EN","FT","Data Scientist",48915,"USD",48915,"US",0,"US","M"
2023,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M"
2024,"EN","FT","Data Analyst",51500,"USD",51500,"US",0,"US","M"
2024,"SE","FT","Business Intelligence",246000,"USD",246000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",212000,"USD",212000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",71250,"USD",71250,"US",0,"US","M"
2023,"EN","FT","Research Engineer",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",200000,"USD",200000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",250000,"USD",250000,"US",100,"US","M"
2022,"MI","FT","Analytics Engineer",60000,"GBP",73880,"GB",0,"GB","M"
2022,"SE","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Analyst",140000,"USD",140000,"CA",0,"CA","M"
2022,"SE","FT","Data Architect",144854,"USD",144854,"US",100,"US","M"
2023,"SE","FT","BI Developer",167500,"USD",167500,"US",0,"US","M"
2023,"SE","FT","Data Science Consultant",145000,"USD",145000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2024,"SE","FT","Data Engineer",110000,"USD",110000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",218500,"USD",218500,"US",100,"US","M"
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",100,"US","M"
2023,"MI","FT","Machine Learning Engineer",90000,"EUR",97171,"NL",100,"NL","L"
2023,"SE","FT","Machine Learning Engineer",175000,"USD",175000,"US",100,"US","M"
2024,"MI","FT","Data Science Manager",258000,"USD",258000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",90000,"USD",90000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",207611,"USD",207611,"US",0,"US","M"
2023,"EX","FT","Analytics Engineer",210000,"USD",210000,"US",100,"US","M"
2023,"EN","FT","Research Scientist",195200,"USD",195200,"US",0,"US","L"
2024,"SE","FT","Data Analyst",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","ML Engineer",135000,"USD",135000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",183900,"USD",183900,"US",0,"US","M"
2023,"MI","FT","Data Scientist",166000,"USD",166000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",78000,"USD",78000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",187415,"USD",187415,"US",0,"US","M"
2024,"SE","FT","Data Analyst",164640,"USD",164640,"US",0,"US","M"
2022,"MI","FT","Data Scientist",144200,"USD",144200,"US",100,"US","M"
2023,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2024,"EN","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M"
2024,"SE","PT","Data Architect",212000,"USD",212000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",123700,"USD",123700,"US",0,"US","L"
2023,"SE","FT","Data Scientist",228000,"USD",228000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Modeler",204500,"USD",204500,"US",0,"US","M"
2020,"SE","FT","Data Science Manager",190200,"USD",190200,"US",100,"US","M"
2024,"SE","FT","Research Scientist",206800,"USD",206800,"CA",0,"CA","M"
2024,"MI","FT","Data Engineer",203500,"USD",203500,"US",100,"US","M"
2024,"SE","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",126500,"USD",126500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",125000,"USD",125000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",95550,"USD",95550,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2023,"EX","FT","Data Scientist",1050000,"NOK",100416,"NO",50,"NO","S"
2024,"SE","FT","Research Engineer",234000,"USD",234000,"US",0,"US","M"
2020,"MI","FT","Data Engineer",65000,"EUR",74130,"AT",50,"AT","L"
2024,"EN","FT","Data Analyst",47500,"USD",47500,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",140000,"USD",140000,"CA",0,"CA","M"
2023,"SE","FT","Data Scientist",45000,"EUR",48585,"ES",0,"ES","M"
2023,"MI","FT","Data Specialist",90000,"USD",90000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",130410,"USD",130410,"US",0,"US","M"
2023,"SE","FT","Data Analyst",105000,"USD",105000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",221000,"USD",221000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",162000,"USD",162000,"US",100,"US","M"
2023,"EX","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",165000,"USD",165000,"US",100,"US","M"
2024,"MI","FT","Data Integration Specialist",60000,"USD",60000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",140250,"USD",140250,"US",100,"US","M"
2024,"SE","FT","Analytics Engineer",154100,"USD",154100,"US",0,"US","M"
2023,"SE","FT","Data Scientist",205000,"USD",205000,"US",0,"US","M"
2024,"MI","FT","Research Engineer",440000,"USD",440000,"US",0,"US","M"
2023,"MI","FT","Business Intelligence Analyst",97000,"USD",97000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",245000,"USD",245000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",64300,"USD",64300,"US",0,"US","M"
2023,"MI","FT","Data Scientist",90000,"USD",90000,"US",0,"US","M"
2023,"SE","FT","ML Engineer",365630,"USD",365630,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",74270,"USD",74270,"CA",0,"CA","M"
2024,"SE","FT","Analytics Engineer",170000,"USD",170000,"US",100,"US","M"
2024,"MI","FT","Machine Learning Engineer",109920,"USD",109920,"US",0,"US","M"
2022,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M"
2024,"MI","FT","Data Scientist",75000,"USD",75000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",170000,"USD",170000,"US",0,"US","M"
2023,"MI","FT","Data Manager",115500,"USD",115500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",272290,"USD",272290,"US",100,"US","M"
2023,"SE","FT","Data Manager",145000,"USD",145000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",99000,"GBP",121809,"GB",100,"GB","M"
2022,"MI","FT","Data Scientist",120000,"USD",120000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",190000,"USD",190000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",170000,"USD",170000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",188500,"USD",188500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M"
2022,"MI","FT","Analytics Engineer",85000,"GBP",104663,"GB",0,"GB","M"
2024,"SE","FT","Data Scientist",230000,"USD",230000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",226700,"USD",226700,"US",0,"US","M"
2023,"MI","FT","Software Data Engineer",100000,"SGD",74883,"SG",100,"SG","L"
2023,"SE","FT","Data Analyst",83376,"GBP",102586,"GB",0,"GB","M"
2023,"SE","FT","Analytics Engineer",173000,"USD",173000,"US",100,"US","M"
2024,"EN","FT","Data Scientist",84000,"USD",84000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",91000,"USD",91000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M"
2023,"SE","FT","ML Engineer",140000,"USD",140000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Scientist",125000,"USD",125000,"US",0,"US","M"
2024,"EN","FT","Data Science",80000,"USD",80000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M"
2022,"SE","FT","BI Analyst",200000,"USD",200000,"NG",100,"NG","S"
2023,"EN","FT","Data Scientist",105000,"USD",105000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",202000,"USD",202000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",151500,"USD",151500,"US",0,"US","M"
2023,"EX","FT","Data Scientist",144540,"USD",144540,"GB",100,"GB","M"
2024,"EN","FT","Analytics Engineer",66000,"USD",66000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",164996,"USD",164996,"US",0,"US","M"
2022,"EN","FT","Data Analyst",67000,"USD",67000,"CA",0,"CA","M"
2023,"MI","FT","Data Engineer",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",166600,"USD",166600,"US",0,"US","M"
2024,"MI","FT","Machine Learning Engineer",126400,"USD",126400,"US",100,"US","M"
2023,"SE","FT","Data Engineer",300000,"USD",300000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",235000,"USD",235000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",180240,"USD",180240,"US",0,"US","M"
2023,"SE","FT","Data Scientist",192000,"USD",192000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",85000,"USD",85000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",36000,"EUR",38868,"EE",0,"EE","M"
2024,"SE","FT","ML Engineer",175000,"USD",175000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",89200,"USD",89200,"US",100,"US","M"
2023,"EN","FT","Cloud Data Engineer",100000,"USD",100000,"DE",50,"US","L"
2022,"SE","FT","Data Scientist",160000,"USD",160000,"US",100,"US","L"
2024,"SE","FT","Robotics Software Engineer",188000,"USD",188000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",250000,"USD",250000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M"
2023,"SE","FT","Data Engineer",204750,"USD",204750,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",175000,"USD",175000,"US",100,"US","M"
2023,"MI","FT","Data Analyst",93000,"USD",93000,"US",100,"US","L"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",178800,"USD",178800,"US",100,"US","L"
2023,"SE","FT","Research Scientist",230000,"USD",230000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",159000,"USD",159000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",93300,"USD",93300,"US",0,"US","M"
2024,"SE","FT","Data Engineer",145360,"USD",145360,"US",100,"US","M"
2020,"MI","FT","Data Scientist",60000,"GBP",76958,"GB",100,"GB","S"
2023,"EX","FT","Data Engineer",113000,"USD",113000,"US",0,"US","M"
2024,"MI","FT","Business Intelligence Engineer",165600,"USD",165600,"US",0,"US","L"
2023,"EN","FT","Data Analyst",38393,"GBP",47238,"AU",0,"AU","M"
2024,"SE","FT","Machine Learning Engineer",240200,"USD",240200,"GB",100,"GB","M"
2024,"MI","FT","Data Engineer",215500,"USD",215500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",209450,"USD",209450,"US",100,"US","M"
2024,"SE","FT","Data Scientist",310270,"USD",310270,"US",0,"US","M"
2024,"MI","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",225500,"USD",225500,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",145000,"USD",145000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",275300,"USD",275300,"US",100,"US","M"
2024,"SE","FT","Data Scientist",159300,"USD",159300,"US",0,"US","M"
2023,"MI","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",135000,"USD",135000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",85000,"USD",85000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",201400,"USD",201400,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",106900,"USD",106900,"US",0,"US","M"
2023,"EN","FT","Research Engineer",155000,"USD",155000,"US",0,"US","M"
2022,"MI","FT","Data Analytics Consultant",113000,"USD",113000,"US",100,"US","L"
2023,"MI","FT","Data Engineer",183310,"USD",183310,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",116450,"USD",116450,"US",0,"US","M"
2024,"SE","FT","Data Analytics Lead",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",187200,"USD",187200,"US",100,"US","M"
2024,"EN","FT","Data Analyst",88800,"USD",88800,"US",0,"US","M"
2024,"SE","FT","Data Engineer",209300,"USD",209300,"US",0,"US","M"
2023,"SE","FT","Data Engineer",252000,"USD",252000,"US",0,"US","M"
2023,"SE","FT","Data Architect",92000,"USD",92000,"GB",100,"GB","M"
2023,"SE","FT","Data Engineer",105200,"USD",105200,"US",0,"US","M"
2023,"SE","FT","ML Engineer",270000,"USD",270000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",225000,"USD",225000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",184000,"USD",184000,"US",0,"US","M"
2023,"SE","FT","Data Visualization Engineer",90700,"USD",90700,"US",0,"US","M"
2023,"SE","FT","AI Engineer",106200,"USD",106200,"US",0,"US","M"
2024,"EN","FT","Research Scientist",254270,"USD",254270,"US",0,"US","M"
